time,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5
17.803682559,-0.070551060,-0.415334255,0.150155872,0.379819393,0.073399268,-0.658514798,0.056443028,0.218621954,-0.110085964,-0.203393683,-0.051781420,0.074362844,10.283848763,-779.583740234,2255.312255859,-3805.967041016,2934.560791016,6640.918457031,0.019733304,7.059786797,1.233712912,-1.074723005,-0.009187160,0.001331439
17.823745252,-0.069474459,-0.411258638,0.147932664,0.375891358,0.072349906,-0.656405926,0.059536971,0.225810573,-0.121894963,-0.219562143,-0.052383777,0.076666154,-61.253574371,-872.606445312,2423.455078125,-3465.083007812,2924.809326172,6478.151855469,-0.011706361,7.032808304,1.267911315,-1.050167918,-0.009895104,0.001250203
17.843837180,-0.067819655,-0.404118180,0.145156503,0.369908661,0.070964783,-0.653853953,0.040845975,0.198284984,-0.087725535,-0.115758538,-0.039779410,0.045954138,-219.234619141,-1448.738159180,3581.724365234,-3927.136718750,2126.826171875,2356.857177734,-0.070408560,6.556085587,1.182627082,-1.037669063,-0.012845045,0.000455882
17.863922421,-0.067092843,-0.400367796,0.143099532,0.368016750,0.069949254,-0.651871324,0.040889405,0.209578678,-0.115931101,-0.109978952,-0.046393145,0.057662647,-18.468107224,-731.069885254,2112.162841797,-3969.975341797,2631.048828125,6052.811523438,0.016589653,6.652405739,1.092012048,-1.091318727,-0.009124537,0.001316505
17.884064806,-0.066262551,-0.396447510,0.140825644,0.365043014,0.068918422,-0.649591625,0.046168178,0.218281388,-0.127260327,-0.165037811,-0.049760211,0.076036558,18.381366730,-346.102264404,1046.573364258,-2085.215820312,1417.180664062,3889.756835938,0.035468575,6.662373066,1.100673318,-1.090091109,-0.008263604,0.001617295
17.904247137,-0.065340385,-0.392328888,0.138214782,0.361473471,0.067885160,-0.647238672,0.051009007,0.227555305,-0.141746074,-0.201581731,-0.051264036,0.084810011,-8.595375061,-993.154663086,2817.716552734,-4548.243164062,2943.855712891,7823.011718750,0.012821552,6.626553535,1.155625105,-1.065571547,-0.008725733,0.001515561
17.924306516,-0.063564345,-0.384593993,0.134240597,0.352925509,0.066349700,-0.643534482,0.044077117,0.199633107,-0.082223549,-0.223727182,-0.036270212,0.075391322,-442.098999023,-343.301818848,-180.094039917,4499.349121094,490.890472412,3191.252929688,-0.142490387,6.140913010,1.037011623,-0.917583346,-0.018440498,0.000479713
17.944367140,-0.062949374,-0.380817980,0.131809413,0.351740032,0.065458819,-0.641942799,0.035036631,0.202426121,-0.112403840,-0.108153626,-0.039931491,0.052140947,-185.873199463,-1728.640502930,4327.418945312,-4903.186035156,2156.912109375,2755.307373047,-0.049043648,6.132032394,1.119613767,-1.030916095,-0.011667305,0.000531771
17.964428977,-0.062306155,-0.376969695,0.129251286,0.349965155,0.064457148,-0.639695525,0.036206834,0.215196192,-0.144167230,-0.103386663,-0.046101272,0.065408193,6.515402794,-919.423767090,2654.721435547,-4925.693847656,2760.824707031,7400.058105469,0.026096741,6.230199814,1.019357800,-1.085059166,-0.008259870,0.001497048
17.984502328,-0.061553560,-0.372948021,0.126476005,0.346999764,0.063446149,-0.637115896,0.041752473,0.223998278,-0.155425459,-0.163881108,-0.048999168,0.086115129,1.225035787,-31.745891571,94.253936768,-180.759979248,107.227226257,342.653381348,0.032816898,6.233527660,1.030751705,-1.080030322,-0.007716060,0.001824873
18.004566185,-0.060722772,-0.368729174,0.123350091,0.343446314,0.062431511,-0.634461999,0.045884624,0.232974812,-0.170026317,-0.200832039,-0.050462410,0.095818654,-32.544734955,-1165.484252930,3247.809814453,-5035.120605469,2875.774658203,8866.333984375,0.006512563,6.190908432,1.092046022,-1.052513957,-0.008307880,0.001700391
18.024711336,-0.059470672,-0.361525476,0.119205810,0.337722510,0.061078213,-0.631316602,0.030886626,0.200793639,-0.129269585,-0.103032604,-0.039168406,0.056739237,-142.945281982,-1896.785888672,4774.506835938,-5591.477539062,2154.921142578,2932.160156250,-0.028209697,5.754190922,1.052588582,-1.030267239,-0.010666846,0.000568674
18.044855418,-0.058881376,-0.357684433,0.116287537,0.335979849,0.060098983,-0.628850281,0.033138070,0.214894071,-0.164389521,-0.101485588,-0.045164898,0.071374863,26.720600128,-1023.772399902,2951.937500000,-5508.895996094,2766.709960938,8282.321289062,0.033423763,5.865693569,0.955934525,-1.081868410,-0.007579117,0.001642032
18.065012901,-0.058180798,-0.353663176,0.113137417,0.332956582,0.059109766,-0.626010418,0.038773406,0.224002019,-0.176388010,-0.166609421,-0.047971696,0.094598085,23.560020447,-958.740234375,2812.087158203,-5297.678222656,2880.197753906,10345.949218750,0.030491689,5.878131866,0.977883756,-1.072021127,-0.007284559,0.002008958
18.085186596,-0.057414349,-0.349443287,0.109618910,0.329346389,0.058111422,-0.623090923,0.042288929,0.232942671,-0.191620678,-0.204012722,-0.049647901,0.105453119,-48.855209351,-1209.461547852,3335.253173828,-5048.614746094,2675.880371094,9234.725585938,0.003067920,5.846177578,1.051059008,-1.040931106,-0.007914123,0.001866610
18.105354842,-0.056005850,-0.341720074,0.104227141,0.320617348,0.056608096,-0.618528545,0.034004226,0.195828810,-0.114805810,-0.228428960,-0.035646979,0.092771880,-419.013977051,-395.017303467,-208.516616821,5114.149902344,462.603942871,3884.822753906,-0.107520670,5.430155277,0.943829596,-0.880259395,-0.016578406,0.000622413
18.125499584,-0.055540603,-0.337949455,0.100989752,0.319740981,0.055726632,-0.616563737,0.026931429,0.200636208,-0.152395248,-0.099463567,-0.039574474,0.064249799,-106.601654053,-2098.124511719,5361.542480469,-6322.573730469,2168.822998047,3464.209960938,-0.016664010,5.447680950,1.068679571,-1.009511113,-0.009578134,0.000673458
18.145650845,-0.055005427,-0.334091693,0.097643726,0.317977577,0.054759789,-0.613793731,0.030055441,0.216183513,-0.189065188,-0.101742424,-0.044858452,0.080823548,41.264678955,-1115.134765625,3274.385986328,-6073.825683594,2804.564941406,9596.528320312,0.033734776,5.568840504,0.965310872,-1.059109330,-0.006842168,0.001840253
18.165738569,-0.054362729,-0.330045879,0.094080068,0.314854383,0.053789642,-0.610626161,0.035454787,0.225402683,-0.199583218,-0.171375990,-0.047169760,0.106059745,0.086124033,-34.888751984,102.568740845,-185.459182739,94.807952881,385.856140137,0.021870146,5.578429699,0.995654702,-1.043539047,-0.006837176,0.002218170
18.185822478,-0.053673156,-0.325804263,0.090159029,0.311200052,0.052810058,-0.607386589,0.038010858,0.234064668,-0.213828698,-0.206316471,-0.048783500,0.117444173,-78.267288208,-1394.830200195,3833.801025391,-5506.998046875,2786.981933594,10859.690429688,-0.004620159,5.544357300,1.075063348,-1.009318590,-0.007492069,0.002049293
18.205891146,-0.052984253,-0.321484417,0.086085625,0.307367384,0.051818546,-0.604113758,0.038097616,0.239359990,-0.224625379,-0.214348853,-0.049870849,0.119745299,-121.967620850,-1422.993408203,3793.939941406,-4757.401855469,2669.086181641,10031.261718750,-0.019210361,5.525358677,1.119527578,-0.981375933,-0.007874532,0.001908036
18.226043970,-0.052037712,-0.314377487,0.080631740,0.301797926,0.050463717,-0.600182891,0.023429831,0.199228600,-0.168329537,-0.092807196,-0.038910508,0.070943914,-56.333522797,-1876.065429688,4862.848144531,-5791.528808594,1826.609985352,3239.588134766,-0.006797865,5.177188873,1.102633238,-0.984933853,-0.008603603,0.000741013
18.246195943,-0.051550705,-0.310522288,0.076988809,0.300036967,0.049524728,-0.597128093,0.027271712,0.216326907,-0.206319794,-0.100726306,-0.043625057,0.089220807,1.580089808,-38.969711304,116.836952209,-217.748474121,94.933944702,364.465179443,0.031296059,5.298048496,0.994843066,-1.031386614,-0.006218060,0.002016820
18.266264930,-0.050964337,-0.306467533,0.073132500,0.296856493,0.048583150,-0.593638539,0.032240901,0.225874647,-0.215920091,-0.173913553,-0.045734335,0.116977572,-20.529102325,-1017.024475098,2999.216552734,-5245.300292969,2592.523437500,11830.841796875,0.013695394,5.299049377,1.031384230,-1.010714769,-0.006406317,0.002428456
18.286325843,-0.050347358,-0.302218556,0.068926089,0.293204546,0.047628410,-0.590077996,0.033998694,0.234437481,-0.229643479,-0.205955446,-0.047475468,0.129328430,-35.839210510,-535.145019531,1467.088012695,-2013.310913086,1003.294128418,4363.310058594,-0.009347782,5.260179043,1.112931252,-0.974792659,-0.006988081,0.002238320
18.306471140,-0.049260356,-0.294599712,0.062548712,0.284626544,0.046181049,-0.584560156,0.025592599,0.190321475,-0.136219323,-0.222088978,-0.034339942,0.112141781,-379.611267090,-435.576324463,-159.598510742,5508.859863281,461.879455566,4593.405273438,-0.081071630,4.889848709,0.997804046,-0.817439079,-0.014562693,0.000781625
18.326545491,-0.048910130,-0.290856481,0.058755197,0.284088314,0.045333210,-0.582181573,0.020698249,0.198416546,-0.180678800,-0.085856877,-0.038051646,0.077844836,-28.773897171,-2296.424316406,6033.711425781,-7298.080078125,2167.906494141,4234.834960938,0.000999884,4.913708210,1.143707514,-0.959428966,-0.007646813,0.000813587
18.346702753,-0.048460670,-0.287008911,0.054921065,0.282271624,0.044428505,-0.578842819,0.025051832,0.216340706,-0.218222484,-0.101899937,-0.042090692,0.097932495,34.794792175,-972.361267090,2969.645019531,-5591.634277344,2400.357910156,10263.680664062,0.027178358,5.027032852,1.028921127,-0.999820471,-0.005688835,0.002189968
18.366892699,-0.047924399,-0.282952935,0.050867379,0.279039234,0.043518897,-0.575039268,0.029397847,0.225795209,-0.226637438,-0.176544562,-0.044057351,0.127817243,-45.437202454,-1016.723754883,2985.423339844,-5017.997558594,2471.877197266,12463.281250000,0.006514050,5.014990330,1.072858810,-0.974855483,-0.005984827,0.002625942
